genome_id,antibiotic,call
PDT000064847.2,kanamycin,susceptible
PDT000064847.2,nalidixic acid,susceptible
PDT000064847.2,streptomycin,susceptible
PDT000064847.2,sulfisoxazole,susceptible
PDT000064847.2,tetracycline,non-susceptible
PDT000064847.2,trimethoprim-sulfamethoxazole,susceptible
PDT000064848.3,amikacin,susceptible
PDT000064848.3,amoxicillin-clavulanic acid,susceptible
PDT000064848.3,ampicillin,susceptible
PDT000064848.3,cefoxitin,susceptible
PDT000064848.3,ceftiofur,susceptible
PDT000064848.3,ceftriaxone,susceptible
PDT000064848.3,chloramphenicol,susceptible
PDT000064848.3,ciprofloxacin,susceptible
PDT000064848.3,gentamicin,susceptible
PDT000064848.3,kanamycin,susceptible
PDT000064848.3,nalidixic acid,susceptible
PDT000064848.3,streptomycin,susceptible
PDT000064848.3,sulfisoxazole,susceptible
PDT000064848.3,tetracycline,non-susceptible
PDT000064848.3,trimethoprim-sulfamethoxazole,susceptible
PDT000064858.3,amikacin,susceptible
PDT000064858.3,amoxicillin-clavulanic acid,susceptible
PDT000064858.3,ampicillin,susceptible
PDT000064858.3,cefoxitin,susceptible
PDT000064858.3,ceftiofur,susceptible
PDT000064858.3,ceftriaxone,susceptible
PDT000064858.3,chloramphenicol,susceptible
PDT000064858.3,ciprofloxacin,susceptible
PDT000064858.3,gentamicin,susceptible
PDT000064858.3,kanamycin,susceptible
PDT000064858.3,nalidixic acid,susceptible
PDT000064858.3,streptomycin,non-susceptible
PDT000064858.3,sulfisoxazole,susceptible
PDT000064858.3,tetracycline,susceptible
PDT000064858.3,trimethoprim-sulfamethoxazole,susceptible
PDT000064859.3,amikacin,susceptible
PDT000064859.3,amoxicillin-clavulanic acid,susceptible
PDT000064859.3,ampicillin,susceptible
PDT000064859.3,cefoxitin,susceptible
PDT000064859.3,ceftiofur,susceptible
PDT000064859.3,ceftriaxone,susceptible
PDT000064859.3,chloramphenicol,susceptible
PDT000064859.3,ciprofloxacin,susceptible
PDT000064859.3,gentamicin,susceptible
PDT000064859.3,kanamycin,susceptible
PDT000064859.3,nalidixic acid,susceptible
PDT000064859.3,streptomycin,susceptible
PDT000064859.3,sulfisoxazole,susceptible
PDT000064859.3,tetracycline,non-susceptible
PDT000064859.3,trimethoprim-sulfamethoxazole,susceptible
PDT000064861.2,amikacin,susceptible
PDT000064861.2,amoxicillin-clavulanic acid,susceptible
PDT000064861.2,ampicillin,susceptible
PDT000064861.2,cefoxitin,susceptible
PDT000064861.2,ceftiofur,susceptible
PDT000064861.2,ceftriaxone,susceptible
PDT000064861.2,chloramphenicol,susceptible
PDT000064861.2,ciprofloxacin,susceptible
PDT000064861.2,gentamicin,susceptible
PDT000064861.2,kanamycin,susceptible
PDT000064861.2,nalidixic acid,susceptible
PDT000064861.2,streptomycin,susceptible
PDT000064861.2,sulfisoxazole,susceptible
PDT000064861.2,tetracycline,susceptible
PDT000064861.2,trimethoprim-sulfamethoxazole,susceptible
PDT000064863.3,amikacin,susceptible
PDT000064863.3,amoxicillin-clavulanic acid,susceptible
PDT000064863.3,ampicillin,susceptible
PDT000064863.3,cefoxitin,susceptible
PDT000064863.3,ceftiofur,susceptible
PDT000064863.3,ceftriaxone,susceptible
PDT000064863.3,chloramphenicol,susceptible
PDT000064863.3,ciprofloxacin,susceptible
PDT000064863.3,gentamicin,susceptible
PDT000064863.3,kanamycin,susceptible
PDT000064863.3,nalidixic acid,susceptible
PDT000064863.3,streptomycin,non-susceptible
PDT000064863.3,sulfisoxazole,susceptible
PDT000064863.3,tetracycline,susceptible
PDT000064863.3,trimethoprim-sulfamethoxazole,susceptible
PDT000064866.2,amikacin,susceptible
PDT000064866.2,amoxicillin-clavulanic acid,susceptible
PDT000064866.2,ampicillin,susceptible
PDT000064866.2,cefoxitin,susceptible
PDT000064866.2,ceftiofur,susceptible
PDT000064866.2,ceftriaxone,susceptible
PDT000064866.2,chloramphenicol,susceptible
PDT000064866.2,ciprofloxacin,susceptible
PDT000064866.2,gentamicin,susceptible
PDT000064866.2,kanamycin,susceptible
PDT000064866.2,nalidixic acid,susceptible
PDT000064866.2,streptomycin,susceptible
PDT000064866.2,sulfisoxazole,non-susceptible
PDT000064866.2,tetracycline,non-susceptible
PDT000064866.2,trimethoprim-sulfamethoxazole,susceptible
PDT000064867.4,amikacin,susceptible
PDT000064867.4,amoxicillin-clavulanic acid,non-susceptible
PDT000064867.4,ampicillin,non-susceptible
PDT000064867.4,cefoxitin,non-susceptible
PDT000064867.4,ceftiofur,non-susceptible
PDT000064867.4,ceftriaxone,non-susceptible
PDT000064867.4,chloramphenicol,susceptible
PDT000064867.4,ciprofloxacin,susceptible
PDT000064867.4,gentamicin,susceptible
PDT000064867.4,kanamycin,susceptible
PDT000064867.4,nalidixic acid,susceptible
PDT000064867.4,streptomycin,non-susceptible
PDT000064867.4,sulfisoxazole,non-susceptible
PDT000064867.4,tetracycline,non-susceptible
PDT000064867.4,trimethoprim-sulfamethoxazole,susceptible
PDT000064868.5,amikacin,susceptible
PDT000064868.5,amoxicillin-clavulanic acid,susceptible
PDT000064868.5,ampicillin,susceptible
PDT000064868.5,cefoxitin,susceptible
PDT000064868.5,ceftiofur,susceptible
PDT000064868.5,ceftriaxone,susceptible
PDT000064868.5,chloramphenicol,susceptible
PDT000064868.5,ciprofloxacin,susceptible
PDT000064868.5,gentamicin,susceptible
PDT000064868.5,kanamycin,susceptible
PDT000064868.5,nalidixic acid,susceptible
PDT000064868.5,streptomycin,susceptible
PDT000064868.5,sulfisoxazole,susceptible
PDT000064868.5,tetracycline,susceptible
PDT000064868.5,trimethoprim-sulfamethoxazole,susceptible
PDT000065071.2,amikacin,susceptible
PDT000065071.2,amoxicillin-clavulanic acid,susceptible
PDT000065071.2,ampicillin,susceptible
PDT000065071.2,cefoxitin,susceptible
PDT000065071.2,ceftiofur,susceptible
PDT000065071.2,ceftriaxone,susceptible
PDT000065071.2,chloramphenicol,susceptible
PDT000065071.2,ciprofloxacin,susceptible
PDT000065071.2,gentamicin,non-susceptible
PDT000065071.2,kanamycin,susceptible
PDT000065071.2,nalidixic acid,susceptible
PDT000065071.2,streptomycin,susceptible
PDT000065071.2,sulfisoxazole,non-susceptible
PDT000065071.2,tetracycline,susceptible
PDT000065071.2,trimethoprim-sulfamethoxazole,susceptible
PDT000065072.2,amikacin,susceptible
PDT000065072.2,amoxicillin-clavulanic acid,susceptible
PDT000065072.2,ampicillin,susceptible
PDT000065072.2,cefoxitin,susceptible
PDT000065072.2,ceftiofur,susceptible
PDT000065072.2,ceftriaxone,susceptible
PDT000065072.2,chloramphenicol,susceptible
PDT000065072.2,ciprofloxacin,susceptible
PDT000065072.2,gentamicin,susceptible
PDT000065072.2,kanamycin,non-susceptible
PDT000065072.2,nalidixic acid,susceptible
PDT000065072.2,streptomycin,non-susceptible
PDT000065072.2,sulfisoxazole,non-susceptible
PDT000065072.2,tetracycline,non-susceptible
PDT000065072.2,trimethoprim-sulfamethoxazole,susceptible
PDT000065073.2,amikacin,susceptible
PDT000065073.2,amoxicillin-clavulanic acid,susceptible
PDT000065073.2,ampicillin,non-susceptible
PDT000065073.2,cefoxitin,susceptible
PDT000065073.2,ceftiofur,susceptible
PDT000065073.2,ceftriaxone,susceptible
PDT000065073.2,chloramphenicol,susceptible
PDT000065073.2,ciprofloxacin,susceptible
PDT000065073.2,gentamicin,non-susceptible
PDT000065073.2,kanamycin,non-susceptible
PDT000065073.2,nalidixic acid,susceptible
PDT000065073.2,streptomycin,non-susceptible
PDT000065073.2,sulfisoxazole,non-susceptible
PDT000065073.2,tetracycline,non-susceptible
PDT000065073.2,trimethoprim-sulfamethoxazole,susceptible
PDT000065074.3,amikacin,susceptible
PDT000065074.3,amoxicillin-clavulanic acid,susceptible
PDT000065074.3,ampicillin,susceptible
PDT000065074.3,cefoxitin,susceptible
PDT000065074.3,ceftiofur,susceptible
PDT000065074.3,ceftriaxone,susceptible
PDT000065074.3,chloramphenicol,susceptible
PDT000065074.3,ciprofloxacin,susceptible
PDT000065074.3,gentamicin,non-susceptible
PDT000065074.3,kanamycin,susceptible
PDT000065074.3,nalidixic acid,susceptible
PDT000065074.3,streptomycin,non-susceptible
PDT000065074.3,sulfisoxazole,non-susceptible
PDT000065074.3,tetracycline,susceptible
PDT000065074.3,trimethoprim-sulfamethoxazole,susceptible
PDT000065121.5,amikacin,susceptible
PDT000065121.5,amoxicillin-clavulanic acid,susceptible
PDT000065121.5,ampicillin,susceptible
PDT000065121.5,cefoxitin,susceptible
PDT000065121.5,ceftiofur,susceptible
PDT000065121.5,ceftriaxone,susceptible
PDT000065121.5,chloramphenicol,susceptible
PDT000065121.5,ciprofloxacin,susceptible
PDT000065121.5,gentamicin,susceptible
PDT000065121.5,kanamycin,non-susceptible
PDT000065121.5,nalidixic acid,susceptible
PDT000065121.5,streptomycin,non-susceptible
PDT000065121.5,sulfisoxazole,susceptible
PDT000065121.5,tetracycline,non-susceptible
PDT000065121.5,trimethoprim-sulfamethoxazole,susceptible
PDT000065322.2,amikacin,susceptible
PDT000065322.2,amoxicillin-clavulanic acid,susceptible
PDT000065322.2,ampicillin,susceptible
PDT000065322.2,cefoxitin,susceptible
PDT000065322.2,ceftiofur,susceptible
PDT000065322.2,ceftriaxone,susceptible
PDT000065322.2,chloramphenicol,susceptible
PDT000065322.2,ciprofloxacin,susceptible
PDT000065322.2,gentamicin,susceptible
PDT000065322.2,kanamycin,non-susceptible
PDT000065322.2,nalidixic acid,susceptible
PDT000065322.2,streptomycin,non-susceptible
PDT000065322.2,sulfisoxazole,susceptible
PDT000065322.2,tetracycline,non-susceptible
PDT000065322.2,trimethoprim-sulfamethoxazole,susceptible
PDT000065390.2,amikacin,susceptible
PDT000065390.2,amoxicillin-clavulanic acid,non-susceptible
PDT000065390.2,ampicillin,non-susceptible
PDT000065390.2,cefoxitin,susceptible
PDT000065390.2,ceftiofur,susceptible
PDT000065390.2,ceftriaxone,susceptible
PDT000065390.2,chloramphenicol,susceptible
PDT000065390.2,ciprofloxacin,susceptible
PDT000065390.2,gentamicin,non-susceptible
PDT000065390.2,kanamycin,susceptible
PDT000065390.2,nalidixic acid,susceptible
PDT000065390.2,streptomycin,non-susceptible
PDT000065390.2,sulfisoxazole,non-susceptible
PDT000065390.2,tetracycline,non-susceptible
PDT000065390.2,trimethoprim-sulfamethoxazole,susceptible
PDT000065876.3,amikacin,susceptible
PDT000065876.3,amoxicillin-clavulanic acid,non-susceptible
PDT000065876.3,ampicillin,non-susceptible
PDT000065876.3,cefoxitin,non-susceptible
PDT000065876.3,ceftiofur,non-susceptible
PDT000065876.3,ceftriaxone,non-susceptible
PDT000065876.3,chloramphenicol,non-susceptible
PDT000065876.3,ciprofloxacin,susceptible
PDT000065876.3,gentamicin,non-susceptible
PDT000065876.3,kanamycin,non-susceptible
PDT000065876.3,nalidixic acid,susceptible
PDT000065876.3,streptomycin,non-susceptible
PDT000065876.3,sulfisoxazole,non-susceptible
PDT000065876.3,tetracycline,non-susceptible
PDT000065876.3,trimethoprim-sulfamethoxazole,susceptible
PDT000065877.3,amikacin,susceptible
PDT000065877.3,amoxicillin-clavulanic acid,susceptible
PDT000065877.3,ampicillin,susceptible
PDT000065877.3,cefoxitin,susceptible
PDT000065877.3,ceftiofur,susceptible
PDT000065877.3,ceftriaxone,susceptible
PDT000065877.3,chloramphenicol,susceptible
PDT000065877.3,ciprofloxacin,susceptible
PDT000065877.3,gentamicin,susceptible
PDT000065877.3,kanamycin,susceptible
PDT000065877.3,nalidixic acid,susceptible
PDT000065877.3,streptomycin,non-susceptible
PDT000065877.3,sulfisoxazole,susceptible
PDT000065877.3,tetracycline,non-susceptible
PDT000065877.3,trimethoprim-sulfamethoxazole,susceptible
PDT000065878.3,amikacin,susceptible
PDT000065878.3,amoxicillin-clavulanic acid,susceptible
PDT000065878.3,ampicillin,non-susceptible
PDT000065878.3,cefoxitin,susceptible
PDT000065878.3,ceftiofur,susceptible
PDT000065878.3,ceftriaxone,susceptible
PDT000065878.3,chloramphenicol,susceptible
PDT000065878.3,ciprofloxacin,susceptible
PDT000065878.3,gentamicin,susceptible
PDT000065878.3,kanamycin,susceptible
PDT000065878.3,nalidixic acid,susceptible
PDT000065878.3,streptomycin,susceptible
PDT000065878.3,sulfisoxazole,susceptible
PDT000065878.3,tetracycline,susceptible
PDT000065878.3,trimethoprim-sulfamethoxazole,susceptible
PDT000066826.3,amikacin,susceptible
PDT000066826.3,amoxicillin-clavulanic acid,susceptible
PDT000066826.3,ampicillin,susceptible
PDT000066826.3,cefoxitin,susceptible
PDT000066826.3,ceftiofur,susceptible
PDT000066826.3,ceftriaxone,susceptible
PDT000066826.3,chloramphenicol,susceptible
PDT000066826.3,ciprofloxacin,susceptible
PDT000066826.3,gentamicin,susceptible
PDT000066826.3,kanamycin,susceptible
PDT000066826.3,nalidixic acid,susceptible
PDT000066826.3,streptomycin,susceptible
PDT000066826.3,sulfisoxazole,susceptible
PDT000066826.3,tetracycline,susceptible
PDT000066826.3,trimethoprim-sulfamethoxazole,susceptible
PDT000066827.2,amikacin,susceptible
PDT000066827.2,amoxicillin-clavulanic acid,susceptible
PDT000066827.2,ampicillin,susceptible
PDT000066827.2,cefoxitin,susceptible
PDT000066827.2,ceftiofur,susceptible
PDT000066827.2,ceftriaxone,susceptible
PDT000066827.2,chloramphenicol,susceptible
PDT000066827.2,ciprofloxacin,susceptible
PDT000066827.2,gentamicin,susceptible
PDT000066827.2,kanamycin,susceptible
PDT000066827.2,nalidixic acid,susceptible
PDT000066827.2,streptomycin,susceptible
PDT000066827.2,sulfisoxazole,susceptible
PDT000066827.2,tetracycline,susceptible
PDT000066827.2,trimethoprim-sulfamethoxazole,susceptible
PDT000066829.3,amikacin,susceptible
PDT000066829.3,amoxicillin-clavulanic acid,non-susceptible
PDT000066829.3,ampicillin,non-susceptible
PDT000066829.3,cefoxitin,non-susceptible
PDT000066829.3,ceftiofur,non-susceptible
PDT000066829.3,ceftriaxone,non-susceptible
PDT000066829.3,chloramphenicol,susceptible
PDT000066829.3,ciprofloxacin,susceptible
PDT000066829.3,gentamicin,susceptible
PDT000066829.3,kanamycin,susceptible
PDT000066829.3,nalidixic acid,susceptible
PDT000066829.3,streptomycin,susceptible
PDT000066829.3,sulfisoxazole,susceptible
PDT000066829.3,tetracycline,susceptible
PDT000066829.3,trimethoprim-sulfamethoxazole,susceptible
PDT000066830.3,amikacin,susceptible
PDT000066830.3,amoxicillin-clavulanic acid,susceptible
PDT000066830.3,ampicillin,susceptible
PDT000066830.3,cefoxitin,susceptible
PDT000066830.3,ceftiofur,susceptible
PDT000066830.3,ceftriaxone,susceptible
PDT000066830.3,chloramphenicol,susceptible
PDT000066830.3,ciprofloxacin,susceptible
PDT000066830.3,gentamicin,susceptible
PDT000066830.3,kanamycin,susceptible
PDT000066830.3,nalidixic acid,susceptible
PDT000066830.3,streptomycin,non-susceptible
PDT000066830.3,sulfisoxazole,susceptible
PDT000066830.3,tetracycline,non-susceptible
PDT000066830.3,trimethoprim-sulfamethoxazole,susceptible
PDT000066831.3,amikacin,susceptible
PDT000066831.3,amoxicillin-clavulanic acid,susceptible
PDT000066831.3,ampicillin,susceptible
PDT000066831.3,cefoxitin,susceptible
PDT000066831.3,ceftiofur,susceptible
PDT000066831.3,ceftriaxone,susceptible
PDT000066831.3,chloramphenicol,susceptible
PDT000066831.3,ciprofloxacin,susceptible
PDT000066831.3,gentamicin,susceptible
PDT000066831.3,kanamycin,susceptible
PDT000066831.3,nalidixic acid,susceptible
PDT000066831.3,streptomycin,susceptible
PDT000066831.3,sulfisoxazole,susceptible
PDT000066831.3,tetracycline,susceptible
PDT000066831.3,trimethoprim-sulfamethoxazole,susceptible
PDT000066833.3,amikacin,susceptible
PDT000066833.3,amoxicillin-clavulanic acid,susceptible
PDT000066833.3,ampicillin,susceptible
PDT000066833.3,cefoxitin,susceptible
PDT000066833.3,ceftiofur,susceptible
PDT000066833.3,ceftriaxone,susceptible
PDT000066833.3,chloramphenicol,susceptible
PDT000066833.3,ciprofloxacin,susceptible
PDT000066833.3,gentamicin,susceptible
PDT000066833.3,kanamycin,susceptible
PDT000066833.3,nalidixic acid,susceptible
PDT000066833.3,streptomycin,non-susceptible
PDT000066833.3,sulfisoxazole,susceptible
PDT000066833.3,tetracycline,non-susceptible
PDT000066833.3,trimethoprim-sulfamethoxazole,susceptible
PDT000066834.3,amikacin,susceptible
PDT000066834.3,amoxicillin-clavulanic acid,susceptible
PDT000066834.3,ampicillin,susceptible
PDT000066834.3,cefoxitin,susceptible
PDT000066834.3,ceftiofur,susceptible
PDT000066834.3,ceftriaxone,susceptible
PDT000066834.3,chloramphenicol,susceptible
PDT000066834.3,ciprofloxacin,susceptible
PDT000066834.3,gentamicin,susceptible
PDT000066834.3,kanamycin,susceptible
PDT000066834.3,nalidixic acid,susceptible
PDT000066834.3,streptomycin,susceptible
PDT000066834.3,sulfisoxazole,susceptible
PDT000066834.3,tetracycline,susceptible
PDT000066834.3,trimethoprim-sulfamethoxazole,susceptible
PDT000066835.3,amikacin,susceptible
PDT000066835.3,amoxicillin-clavulanic acid,susceptible
PDT000066835.3,ampicillin,susceptible
PDT000066835.3,cefoxitin,susceptible
PDT000066835.3,ceftiofur,susceptible
PDT000066835.3,ceftriaxone,susceptible
PDT000066835.3,chloramphenicol,susceptible
PDT000066835.3,ciprofloxacin,susceptible
PDT000066835.3,gentamicin,susceptible
PDT000066835.3,kanamycin,susceptible
PDT000066835.3,nalidixic acid,susceptible
PDT000066835.3,streptomycin,susceptible
PDT000066835.3,sulfisoxazole,susceptible
PDT000066835.3,tetracycline,susceptible
PDT000066835.3,trimethoprim-sulfamethoxazole,susceptible
PDT000066836.2,amikacin,susceptible
PDT000066836.2,amoxicillin-clavulanic acid,susceptible
PDT000066836.2,ampicillin,susceptible
PDT000066836.2,cefoxitin,susceptible
PDT000066836.2,ceftiofur,susceptible
PDT000066836.2,ceftriaxone,susceptible
PDT000066836.2,chloramphenicol,susceptible
PDT000066836.2,ciprofloxacin,susceptible
PDT000066836.2,gentamicin,susceptible
PDT000066836.2,kanamycin,susceptible
PDT000066836.2,nalidixic acid,susceptible
PDT000066836.2,streptomycin,non-susceptible
PDT000066836.2,sulfisoxazole,susceptible
PDT000066836.2,tetracycline,non-susceptible
PDT000066836.2,trimethoprim-sulfamethoxazole,susceptible
PDT000067036.2,amikacin,susceptible
PDT000067036.2,amoxicillin-clavulanic acid,susceptible
PDT000067036.2,ampicillin,susceptible
PDT000067036.2,cefoxitin,susceptible
PDT000067036.2,ceftiofur,susceptible
PDT000067036.2,ceftriaxone,susceptible
PDT000067036.2,chloramphenicol,susceptible
PDT000067036.2,ciprofloxacin,susceptible
PDT000067036.2,gentamicin,susceptible
PDT000067036.2,kanamycin,susceptible
PDT000067036.2,nalidixic acid,susceptible
PDT000067036.2,streptomycin,non-susceptible
PDT000067036.2,sulfisoxazole,susceptible
PDT000067036.2,tetracycline,non-susceptible
PDT000067036.2,trimethoprim-sulfamethoxazole,susceptible
PDT000067037.3,amikacin,susceptible
PDT000067037.3,amoxicillin-clavulanic acid,susceptible
PDT000067037.3,ampicillin,susceptible
PDT000067037.3,cefoxitin,susceptible
PDT000067037.3,ceftiofur,susceptible
PDT000067037.3,ceftriaxone,susceptible
PDT000067037.3,chloramphenicol,susceptible
PDT000067037.3,ciprofloxacin,susceptible
PDT000067037.3,gentamicin,susceptible
PDT000067037.3,kanamycin,susceptible
PDT000067037.3,nalidixic acid,susceptible
PDT000067037.3,streptomycin,susceptible
PDT000067037.3,sulfisoxazole,susceptible
PDT000067037.3,tetracycline,susceptible
PDT000067037.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067038.3,amikacin,susceptible
PDT000067038.3,amoxicillin-clavulanic acid,susceptible
PDT000067038.3,ampicillin,susceptible
PDT000067038.3,cefoxitin,susceptible
PDT000067038.3,ceftiofur,susceptible
PDT000067038.3,ceftriaxone,susceptible
PDT000067038.3,chloramphenicol,susceptible
PDT000067038.3,ciprofloxacin,susceptible
PDT000067038.3,gentamicin,susceptible
PDT000067038.3,kanamycin,susceptible
PDT000067038.3,nalidixic acid,susceptible
PDT000067038.3,streptomycin,susceptible
PDT000067038.3,sulfisoxazole,susceptible
PDT000067038.3,tetracycline,susceptible
PDT000067038.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067039.3,amikacin,susceptible
PDT000067039.3,amoxicillin-clavulanic acid,non-susceptible
PDT000067039.3,ampicillin,non-susceptible
PDT000067039.3,cefoxitin,susceptible
PDT000067039.3,ceftiofur,susceptible
PDT000067039.3,ceftriaxone,susceptible
PDT000067039.3,chloramphenicol,susceptible
PDT000067039.3,ciprofloxacin,susceptible
PDT000067039.3,gentamicin,non-susceptible
PDT000067039.3,kanamycin,non-susceptible
PDT000067039.3,nalidixic acid,susceptible
PDT000067039.3,streptomycin,non-susceptible
PDT000067039.3,sulfisoxazole,non-susceptible
PDT000067039.3,tetracycline,non-susceptible
PDT000067039.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067040.3,amikacin,susceptible
PDT000067040.3,amoxicillin-clavulanic acid,susceptible
PDT000067040.3,ampicillin,susceptible
PDT000067040.3,cefoxitin,susceptible
PDT000067040.3,ceftiofur,susceptible
PDT000067040.3,ceftriaxone,susceptible
PDT000067040.3,chloramphenicol,susceptible
PDT000067040.3,ciprofloxacin,susceptible
PDT000067040.3,gentamicin,susceptible
PDT000067040.3,kanamycin,susceptible
PDT000067040.3,nalidixic acid,susceptible
PDT000067040.3,streptomycin,susceptible
PDT000067040.3,sulfisoxazole,susceptible
PDT000067040.3,tetracycline,non-susceptible
PDT000067040.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067042.3,amikacin,susceptible
PDT000067042.3,amoxicillin-clavulanic acid,susceptible
PDT000067042.3,ampicillin,susceptible
PDT000067042.3,cefoxitin,susceptible
PDT000067042.3,ceftiofur,susceptible
PDT000067042.3,ceftriaxone,susceptible
PDT000067042.3,chloramphenicol,susceptible
PDT000067042.3,ciprofloxacin,susceptible
PDT000067042.3,gentamicin,susceptible
PDT000067042.3,kanamycin,susceptible
PDT000067042.3,nalidixic acid,susceptible
PDT000067042.3,streptomycin,susceptible
PDT000067042.3,sulfisoxazole,susceptible
PDT000067042.3,tetracycline,susceptible
PDT000067042.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067215.3,amikacin,susceptible
PDT000067215.3,amoxicillin-clavulanic acid,susceptible
PDT000067215.3,ampicillin,susceptible
PDT000067215.3,cefoxitin,susceptible
PDT000067215.3,ceftiofur,susceptible
PDT000067215.3,ceftriaxone,susceptible
PDT000067215.3,chloramphenicol,susceptible
PDT000067215.3,ciprofloxacin,susceptible
PDT000067215.3,gentamicin,susceptible
PDT000067215.3,kanamycin,susceptible
PDT000067215.3,nalidixic acid,susceptible
PDT000067215.3,streptomycin,susceptible
PDT000067215.3,sulfisoxazole,susceptible
PDT000067215.3,tetracycline,non-susceptible
PDT000067215.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067216.3,amikacin,susceptible
PDT000067216.3,amoxicillin-clavulanic acid,susceptible
PDT000067216.3,ampicillin,susceptible
PDT000067216.3,cefoxitin,susceptible
PDT000067216.3,ceftiofur,susceptible
PDT000067216.3,ceftriaxone,susceptible
PDT000067216.3,chloramphenicol,susceptible
PDT000067216.3,ciprofloxacin,susceptible
PDT000067216.3,gentamicin,susceptible
PDT000067216.3,kanamycin,susceptible
PDT000067216.3,nalidixic acid,susceptible
PDT000067216.3,streptomycin,susceptible
PDT000067216.3,sulfisoxazole,susceptible
PDT000067216.3,tetracycline,non-susceptible
PDT000067216.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067223.3,amikacin,susceptible
PDT000067223.3,amoxicillin-clavulanic acid,non-susceptible
PDT000067223.3,ampicillin,non-susceptible
PDT000067223.3,cefoxitin,non-susceptible
PDT000067223.3,ceftiofur,non-susceptible
PDT000067223.3,ceftriaxone,non-susceptible
PDT000067223.3,chloramphenicol,susceptible
PDT000067223.3,ciprofloxacin,susceptible
PDT000067223.3,gentamicin,susceptible
PDT000067223.3,kanamycin,susceptible
PDT000067223.3,nalidixic acid,susceptible
PDT000067223.3,streptomycin,susceptible
PDT000067223.3,sulfisoxazole,susceptible
PDT000067223.3,tetracycline,susceptible
PDT000067223.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067224.3,amikacin,susceptible
PDT000067224.3,amoxicillin-clavulanic acid,susceptible
PDT000067224.3,ampicillin,susceptible
PDT000067224.3,cefoxitin,susceptible
PDT000067224.3,ceftiofur,susceptible
PDT000067224.3,ceftriaxone,susceptible
PDT000067224.3,chloramphenicol,susceptible
PDT000067224.3,ciprofloxacin,susceptible
PDT000067224.3,gentamicin,susceptible
PDT000067224.3,kanamycin,susceptible
PDT000067224.3,nalidixic acid,susceptible
PDT000067224.3,streptomycin,susceptible
PDT000067224.3,sulfisoxazole,susceptible
PDT000067224.3,tetracycline,susceptible
PDT000067224.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067225.3,amikacin,susceptible
PDT000067225.3,amoxicillin-clavulanic acid,susceptible
PDT000067225.3,ampicillin,susceptible
PDT000067225.3,cefoxitin,susceptible
PDT000067225.3,ceftiofur,susceptible
PDT000067225.3,ceftriaxone,susceptible
PDT000067225.3,chloramphenicol,susceptible
PDT000067225.3,ciprofloxacin,susceptible
PDT000067225.3,gentamicin,susceptible
PDT000067225.3,kanamycin,susceptible
PDT000067225.3,nalidixic acid,susceptible
PDT000067225.3,streptomycin,susceptible
PDT000067225.3,sulfisoxazole,susceptible
PDT000067225.3,tetracycline,susceptible
PDT000067225.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067226.2,amikacin,susceptible
PDT000067226.2,amoxicillin-clavulanic acid,susceptible
PDT000067226.2,ampicillin,susceptible
PDT000067226.2,cefoxitin,susceptible
PDT000067226.2,ceftiofur,susceptible
PDT000067226.2,ceftriaxone,susceptible
PDT000067226.2,chloramphenicol,susceptible
PDT000067226.2,ciprofloxacin,susceptible
PDT000067226.2,gentamicin,susceptible
PDT000067226.2,kanamycin,susceptible
PDT000067226.2,nalidixic acid,susceptible
PDT000067226.2,streptomycin,susceptible
PDT000067226.2,sulfisoxazole,susceptible
PDT000067226.2,tetracycline,susceptible
PDT000067226.2,trimethoprim-sulfamethoxazole,susceptible
PDT000067227.3,amikacin,susceptible
PDT000067227.3,amoxicillin-clavulanic acid,susceptible
PDT000067227.3,ampicillin,susceptible
PDT000067227.3,cefoxitin,susceptible
PDT000067227.3,ceftiofur,susceptible
PDT000067227.3,ceftriaxone,susceptible
PDT000067227.3,chloramphenicol,susceptible
PDT000067227.3,ciprofloxacin,susceptible
PDT000067227.3,gentamicin,susceptible
PDT000067227.3,kanamycin,susceptible
PDT000067227.3,nalidixic acid,susceptible
PDT000067227.3,streptomycin,susceptible
PDT000067227.3,sulfisoxazole,susceptible
PDT000067227.3,tetracycline,susceptible
PDT000067227.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067228.3,amikacin,susceptible
PDT000067228.3,amoxicillin-clavulanic acid,susceptible
PDT000067228.3,ampicillin,susceptible
PDT000067228.3,cefoxitin,susceptible
PDT000067228.3,ceftiofur,susceptible
PDT000067228.3,ceftriaxone,susceptible
PDT000067228.3,chloramphenicol,susceptible
PDT000067228.3,ciprofloxacin,susceptible
PDT000067228.3,gentamicin,susceptible
PDT000067228.3,kanamycin,susceptible
PDT000067228.3,nalidixic acid,susceptible
PDT000067228.3,streptomycin,susceptible
PDT000067228.3,sulfisoxazole,susceptible
PDT000067228.3,tetracycline,susceptible
PDT000067228.3,trimethoprim-sulfamethoxazole,susceptible
PDT000067230.2,amikacin,susceptible
